Units,scenario,region,sector,input,year,value
EJ,Reference,Pakistan,resid others modern_d9,electricity,2065,0.14636
EJ,Reference,Pakistan,resid others modern_d9,electricity,2070,0.165579
EJ,Reference,Pakistan,resid others modern_d9,electricity,2075,0.182627
EJ,Reference,Pakistan,resid others modern_d9,electricity,2080,0.196661
EJ,Reference,Pakistan,resid others modern_d9,electricity,2085,0.208019
EJ,Reference,Pakistan,resid others modern_d9,electricity,2090,0.217266
EJ,Reference,Pakistan,resid others modern_d9,electricity,2095,0.224696
EJ,Reference,Pakistan,resid others modern_d9,electricity,2100,0.231845
EJ,Reference,Pakistan,resid others modern_d9,gas,1990,0.00638094
EJ,Reference,Pakistan,resid others modern_d9,gas,2005,0.0164393
EJ,Reference,Pakistan,resid others modern_d9,gas,2010,0.021321
EJ,Reference,Pakistan,resid others modern_d9,gas,2015,0.0252811
EJ,Reference,Pakistan,resid others modern_d9,gas,2021,0.0283551
EJ,Reference,Pakistan,resid others modern_d9,gas,2025,0.0259127
EJ,Reference,Pakistan,resid others modern_d9,gas,2030,0.0306887
EJ,Reference,Pakistan,resid others modern_d9,gas,2035,0.0362108
EJ,Reference,Pakistan,resid others modern_d9,gas,2040,0.0427786
EJ,Reference,Pakistan,resid others modern_d9,gas,2045,0.0513136
EJ,Reference,Pakistan,resid others modern_d9,gas,2050,0.0599296
EJ,Reference,Pakistan,resid others modern_d9,gas,2055,0.0697721
EJ,Reference,Pakistan,resid others modern_d9,gas,2060,0.0783422
EJ,Reference,Pakistan,resid others modern_d9,gas,2065,0.0846707
EJ,Reference,Pakistan,resid others modern_d9,gas,2070,0.0889165
EJ,Reference,Pakistan,resid others modern_d9,gas,2075,0.0918684
EJ,Reference,Pakistan,resid others modern_d9,gas,2080,0.0936165
EJ,Reference,Pakistan,resid others modern_d9,gas,2085,0.0949571
EJ,Reference,Pakistan,resid others modern_d9,gas,2090,0.0952941
EJ,Reference,Pakistan,resid others modern_d9,gas,2095,0.0947717
EJ,Reference,Pakistan,resid others modern_d9,gas,2100,0.0942448
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2025,8.24497e-6
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2030,1.2425e-4
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2035,2.28227e-4
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2040,3.77111e-4
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2045,6.11526e-4
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2050,9.40447e-4
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2055,0.00116672
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2060,0.00139145
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2065,0.00160946
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2070,0.00178931
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2075,0.00194393
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2080,0.00208133
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2085,0.00220377
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2090,0.00229963
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2095,0.00237916
EJ,Reference,Pakistan,resid others modern_d9,hydrogen,2100,0.00245908
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,1990,0.00185504
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2005,7.94229e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2010,5.08286e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2015,7.60666e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2021,8.35497e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2025,6.71703e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2030,7.21149e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2035,7.88611e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2040,8.39257e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2045,8.52409e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2050,8.40116e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2055,7.71752e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2060,7.19413e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2065,6.60213e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2070,5.96191e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2075,5.26566e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2080,4.59793e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2085,3.98579e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2090,3.44175e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2095,2.96522e-4
EJ,Reference,Pakistan,resid others modern_d9,refined liquids,2100,2.58954e-4
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2035,9.2805e-10
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2040,1.19914e-8
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2045,1.5057e-7
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2050,1.77125e-6
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2055,4.30412e-6
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2060,9.50133e-6
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2065,1.83757e-5
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2070,3.08847e-5
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2075,4.59834e-5
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2080,6.17626e-5
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2085,7.76779e-5
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2090,9.42271e-5
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2095,1.11507e-4
EJ,Reference,Pakistan,trn_aviation_intl,electricity,2100,1.2949e-4
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2035,1.05089e-9
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2040,3.5858e-8
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2045,9.16634e-7
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2050,1.71236e-5
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2055,4.20169e-5
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2060,9.26673e-5
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2065,1.78266e-4
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2070,2.96477e-4
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2075,4.38032e-4
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2080,0.00058436200000000005
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2085,7.35527e-4
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2090,8.93217e-4
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2095,0.0010575
EJ,Reference,Pakistan,trn_aviation_intl,hydrogen,2100,0.00123009
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,1975,0.0143456
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,1990,0.0185231
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2005,0.0377951
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2010,0.0350363
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2015,0.033854
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2021,0.0210848
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2025,0.0221516
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2030,0.0263767
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2035,0.0311831
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2040,0.039735
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2045,0.0507572
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2050,0.0643971
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2055,0.0806388
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2060,0.100301
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2065,0.123184
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2070,0.148912
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2075,0.177503
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2080,0.208181
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2085,0.240521
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2090,0.274526
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2095,0.309656
EJ,Reference,Pakistan,trn_aviation_intl,refined liquids,2100,0.345622
EJ,Reference,Pakistan,trn_freight,electricity,1975,6.59e-5
EJ,Reference,Pakistan,trn_freight,electricity,1990,6.59e-5
EJ,Reference,Pakistan,trn_freight,electricity,2005,2.19e-5
EJ,Reference,Pakistan,trn_freight,electricity,2030,7.52684e-5
EJ,Reference,Pakistan,trn_freight,electricity,2035,3.17328e-4
EJ,Reference,Pakistan,trn_freight,electricity,2040,5.81954e-4
EJ,Reference,Pakistan,trn_freight,electricity,2045,7.52176e-4
EJ,Reference,Pakistan,trn_freight,electricity,2050,8.96556e-4
EJ,Reference,Pakistan,trn_freight,electricity,2055,0.00106411
EJ,Reference,Pakistan,trn_freight,electricity,2060,0.00126516
EJ,Reference,Pakistan,trn_freight,electricity,2065,0.00148627
EJ,Reference,Pakistan,trn_freight,electricity,2070,0.00172777
EJ,Reference,Pakistan,trn_freight,electricity,2075,0.00199348
EJ,Reference,Pakistan,trn_freight,electricity,2080,0.00226503
EJ,Reference,Pakistan,trn_freight,electricity,2085,0.0025436
EJ,Reference,Pakistan,trn_freight,electricity,2090,0.00284067
EJ,Reference,Pakistan,trn_freight,electricity,2095,0.00314959
EJ,Reference,Pakistan,trn_freight,electricity,2100,0.00350744
EJ,Reference,Pakistan,trn_freight,hydrogen,2030,6.13966e-5
EJ,Reference,Pakistan,trn_freight,hydrogen,2035,2.55958e-4
EJ,Reference,Pakistan,trn_freight,hydrogen,2040,4.65418e-4
EJ,Reference,Pakistan,trn_freight,hydrogen,2045,6.07594e-4
EJ,Reference,Pakistan,trn_freight,hydrogen,2050,7.31568e-4
EJ,Reference,Pakistan,trn_freight,hydrogen,2055,8.74556e-4
EJ,Reference,Pakistan,trn_freight,hydrogen,2060,0.00104469
EJ,Reference,Pakistan,trn_freight,hydrogen,2065,0.00122903
EJ,Reference,Pakistan,trn_freight,hydrogen,2070,0.00142745
EJ,Reference,Pakistan,trn_freight,hydrogen,2075,0.00164875
EJ,Reference,Pakistan,trn_freight,hydrogen,2080,0.00187363
EJ,Reference,Pakistan,trn_freight,hydrogen,2085,0.00211081
EJ,Reference,Pakistan,trn_freight,hydrogen,2090,0.00236762
EJ,Reference,Pakistan,trn_freight,hydrogen,2095,0.00263663
EJ,Reference,Pakistan,trn_freight,hydrogen,2100,0.00294562
EJ,Reference,Pakistan,trn_freight,refined liquids,1975,2.732e-4
EJ,Reference,Pakistan,trn_freight,refined liquids,1990,9.7e-4
